SN,ID,Year,Semester,,CourseNumber,CourseName,CourseType,Gender,Asignment,StudentsGrade,InstructorsGrade,Difference
1605,21C24,2016,Spring,1,320,,F2F,1,quiz3,90,50,-40
1332,11B15,2016,Spring,1,2204,,F2F,0,quiz6,90,50,-40
1333,11A16,2016,Spring,1,192,CalculusII,F2F,1,Final,81,50,-31
2433,31B09,2016,Spring,1,192,CalculusII,F2F,1,Quiz3,80,50,-30
1561,21B14,2016,Spring,1,192,CalculusII,F2F,0,Quiz3,80,50,-30
1760,21C11,2016,Spring,1,192,,F2F,0,quiz1,80,50,-30
1552,21B9,2016,Spring,1,192,,F2F,0,quiz1,80,50,-30
1443,11A10,2016,Spring,1,192,,F2F,1,quiz1,80,50,-30
1831,21B18,2016,Spring,1,192,,F2F,0,quiz2,80,50,-30
2482,31A02,2016,Spring,1,320,,F2F,0,quiz2,80,50,-30
1907,21B22,2016,Spring,1,320,,F2F,1,quiz2,80,50,-30
1908,21C5,2016,Spring,1,320,,F2F,1,quiz2,80,50,-30
1935,21B5,2016,Spring,1,320,,F2F,0,quiz3,80,50,-30
1936,21B20,2016,Spring,1,320,,F2F,1,quiz3,80,50,-30
2005,21C16,2016,Spring,1,1120,,F2F,0,quiz4,80,50,-30
2006,21C19,2016,Spring,1,1120,,F2F,1,quiz4,80,50,-30
2160,21D10,2016,Spring,1,1120,,F2F,1,quiz4,80,50,-30
2161,21D2,2016,Spring,1,2204,,F2F,0,quiz7,80,50,-30
2162,21D2,2016,Spring,1,1113,Precalculus,F2F,1,Quiz7,78,50,-28
2163,21D1,2016,Spring,1,1113,Precalculus,F2F,1,Final,77,50,-27
2164,21D9,2016,Spring,1,320,,F2F,1,quiz3,75,50,-25
2165,21D2,2016,Spring,1,192,,F2F,1,Final,74,50,-24
2404,31A10,2016,Spring,1,192,CalculusII,F2F,1,Quiz5,70,50,-20
1505,21A4,2016,Spring,1,192,CalculusII,F2F,1,Quiz5,70,50,-20
1535,21A4,2016,Spring,1,192,CalculusII,F2F,0,Quiz5,70,50,-20
1496,21A1,2016,Spring,1,192,CalculusII,F2F,1,Quiz5,70,50,-20
1956,21B15,2016,Spring,1,192,CalculusII,F2F,1,Quiz6,70,50,-20
2152,21D6,2016,Spring,1,192,CalculusII,F2F,1,Quiz7,70,50,-20
2153,21D8,2016,Spring,1,192,CalculusII,F2F,0,Test2,70,50,-20
2356,31B21,2016,Spring,1,192,,F2F,1,Quiz 2,70,50,-20
1342,11B6,2016,Spring,1,192,,F2F,0,quiz1,70,50,-20
1528,21A1,2016,Spring,1,320,,F2F,0,quiz2,70,50,-20
1787,21B20,2016,Spring,1,320,,F2F,1,quiz2,70,50,-20
1780,21B25,2016,Spring,1,320,,F2F,1,quiz2,70,50,-20
2084,21D5,2016,Spring,1,320,,F2F,0,quiz3,70,50,-20
2144,21D7,2016,Spring,1,320,,F2F,0,quiz3,70,50,-20
2186,21D10,2016,Spring,1,192,,F2F,0,Final,69,50,-19
2432,31A14,2016,Spring,1,192,,F2F,1,Quiz 2,60,50,-10
1857,21C19,2016,Spring,1,320,,F2F,1,quiz3,60,50,-10
2080,21D9,2016,Spring,1,1120,,F2F,0,quiz5,60,50,-10
1477,21A7,2016,Spring,1,192,CalculusII,F2F,0,Quiz1,50,50,0
1475,21A6,2016,Spring,1,192,CalculusII,F2F,0,Quiz1,50,50,0
1476,21A1,2016,Spring,1,192,CalculusII,F2F,1,Quiz4,50,50,0
1618,21C26,2016,Spring,1,192,CalculusII,F2F,0,Quiz5,50,50,0
1619,21B3,2016,Spring,1,192,CalculusII,F2F,0,Quiz5,50,50,0
2266,41A14,2016,Spring,1,192,CalculusII,F2F,0,Quiz6,50,50,0
1758,21B25,2016,Spring,1,192,CalculusII,F2F,1,Quiz7,50,50,0
2487,31A13,2016,Spring,1,192,,F2F,0,quiz1,50,50,0
1729,21B6,2016,Spring,1,192,,F2F,1,quiz1,50,50,0
2584,11C16,2016,Spring,1,192,,F2F,1,quiz2,50,50,0
1655,21C13,2016,Spring,1,320,,F2F,1,quiz2,50,50,0
1981,21B1,2016,Spring,1,320,,F2F,1,quiz3,50,50,0
2135,21D17,2016,Spring,1,320,,F2F,1,quiz3,50,50,0
2136,21D10,2016,Spring,1,1120,,F2F,0,quiz4,50,50,0
2199,41A03,2016,Spring,1,1120,,F2F,0,quiz4,50,50,0
2254,41A22,2016,Spring,1,192,CalculusII,F2F,1,Quiz1,40,50,10
2265,41A33,2016,Spring,1,192,CalculusII,F2F,0,Quiz5,40,50,10
2275,41A33,2016,Spring,1,2204,,F2F,1,quiz6,40,50,10
2339,31B10,2016,Spring,1,2470,,F2F,0,test4,38,50,12
2486,31A08,2016,Spring,1,192,,F2F,1,Midterm I,37,50,13
1484,21A3,2016,Spring,1,111,,F2F,1,exam2,90,49,-41
2564,11C10,2016,Spring,1,111,,F2F,1,exam1,83,49,-34
1472,11B5,2016,Spring,1,111,,F2F,0,exam2,80,49,-31
1442,11A10,2016,Spring,1,1111,College Algebra,F2F,1,Quiz1,80,49,-31
1746,21B21,2016,Spring,1,1111,College Algebra,F2F,1,Quiz2,80,49,-31
1321,11B1,2016,Spring,1,1111,College Algebra,F2F,1,Quiz3,80,49,-31
1676,21C25,2016,Spring,1,1111,College Algebra,F2F,1,Test1,80,49,-31
1403,11A3,2016,Spring,1,1113,Precalculus,F2F,0,Quiz7,76,49,-27
1560,21B7,2016,Spring,1,3650,Linear Algebra,F2F,1,Quiz1,75,49,-26
1558,21B6,2016,Spring,1,3650,Linear Algebra,F2F,1,Quiz4,75,49,-26
1810,21C24,2016,Spring,1,3650,Linear Algebra,F2F,1,Quiz6,75,49,-26
1523,21A2,2016,Spring,1,3650,Linear Algebra,F2F,1,Test1,75,49,-26
2579,11C24,2016,Spring,1,3650,Linear Algebra,F2F,1,Test3,75,49,-26
1608,21B12,2016,Spring,1,192,CalculusII,F2F,0,Test1,73,49,-24
1431,11A25,2016,Spring,1,1111,College Algebra,F2F,1,Quiz1,73,49,-24
1526,21A3,2016,Spring,1,1111,College Algebra,F2F,1,Quiz2,73,49,-24
1524,21A6,2016,Spring,1,1111,College Algebra,F2F,1,Quiz3,73,49,-24
1878,21B22,2016,Spring,1,1111,College Algebra,F2F,1,Test1,73,49,-24
1757,21B21,2016,Spring,1,1111,College Algebra,F2F,0,Quiz1,65,49,-16
2051,21C21,2016,Spring,1,1111,College Algebra,F2F,0,Quiz2,65,49,-16
1574,21B5,2016,Spring,1,1111,College Algebra,F2F,0,Quiz3,65,49,-16
1489,21A5,2016,Spring,1,1111,College Algebra,F2F,0,Test1,65,49,-16
1599,21C8,2016,Spring,1,1113,Precalculus,F2F,0,Final,60,49,-11
1400,11A22,2016,Spring,1,2204,,F2F,1,test2,60,49,-11
1814,21B26,2016,Spring,1,1113,Precalculus,F2F,0,Quiz2,58,49,-9
1474,21A7,2016,Spring,1,1113,Precalculus,F2F,0,Quiz5,58,49,-9
1660,21B8,2016,Spring,1,1113,Precalculus,F2F,0,Test2,58,49,-9
1614,21B14,2016,Spring,1,111,,F2F,0,exam1,52,49,-3
1877,21B7,2016,Spring,1,111,,F2F,1,exam2 ,95,48,-47
1864,21C1,2016,Spring,1,111,,F2F,1,exam1,78,48,-30
1348,11B12,2016,Spring,1,1113,Precalculus,F2F,0,Quiz6,75,48,-27
1571,21C25,2016,Spring,1,1113,Precalculus,F2F,0,Test3,75,48,-27
1483,21A7,2016,Spring,1,192,,F2F,0,final,73,48,-25
1837,21C14,2016,Spring,1,1113,Precalculus,F2F,1,Quiz7,71,48,-23
1324,11B15,2016,Spring,1,192,,F2F,0,MIDTERM I,70,48,-22
1747,21C23,2016,Spring,1,192,,F2F,1,Final,66,48,-18
1322,11B16,2016,Spring,1,2470,,F2F,1,test4,59,48,-11
1424,11B17,2016,Spring,1,192,,F2F,1,final,90,47,-43
2422,31A10,2016,Spring,1,3650,Linear Algebra,F2F,1,Quiz1,81,47,-34
2463,31A18,2016,Spring,1,3650,Linear Algebra,F2F,1,Quiz4,81,47,-34
2562,11C23,2016,Spring,1,3650,Linear Algebra,F2F,1,Test1,81,47,-34
1546,21B13,2016,Spring,1,192,,F2F,0,final,72,47,-25
2556,11C26,2016,Spring,1,1111,College Algebra,F2F,1,Quiz4,70,47,-23
1331,11A11,2016,Spring,1,1111,College Algebra,F2F,1,Quiz5,70,47,-23
1779,21C20,2016,Spring,1,1111,College Algebra,F2F,1,Test2,70,47,-23
1879,21B26,2016,Spring,1,192,,F2F,1,Final,61,47,-14
1727,21B1,2016,Spring,1,1111,College Algebra,F2F,0,Quiz8,40,47,7
1768,21C16,2016,Spring,1,1111,College Algebra,F2F,0,Final,40,47,7
2555,11C9,2016,Spring,1,111,,F2F,1,exam1,85,46,-39
1340,11A12,2016,Spring,1,1113,Precalculus,F2F,0,Final,77,46,-31
1540,21A5,2016,Spring,1,1113,Precalculus,F2F,1,Quiz7,68,46,-22
2431,31A03,2016,Spring,1,1113,Precalculus,F2F,1,Final,68,46,-22
1777,21C2,2016,Spring,1,1113,Precalculus,F2F,1,Quiz6,65,46,-19
1551,21C23,2016,Spring,1,1113,Precalculus,F2F,1,Test3,65,46,-19
1444,11A1,2016,Spring,1,2470,,F2F,0,test4,40,46,6
1354,11A11,2016,Spring,1,191,,F2F,1,exam3,70,45,-25
1884,21B26,2016,Spring,1,192,CalculusII,F2F,0,Quiz7,70,45,-25
1323,11A9,2016,Spring,1,192,,F2F,1,Midterm II,70,45,-25
1971,21B18,2016,Spring,1,1111,College Algebra,F2F,1,Quiz4,70,45,-25
2001,21C23,2016,Spring,1,1111,College Algebra,F2F,1,Quiz5,70,45,-25
2002,21C5,2016,Spring,1,1111,College Algebra,F2F,1,Test2,70,45,-25
2003,21C10,2016,Spring,1,192,CalculusII,F2F,1,Test1,68,45,-23
2004,21C14,2016,Spring,1,192,CalculusII,F2F,1,Test1,68,45,-23
2034,21B2,2016,Spring,1,192,,F2F,1,FINAL,68,45,-23
2156,21D1,2016,Spring,1,1111,College Algebra,F2F,1,Test1,65,45,-20
2157,21D9,2016,Spring,1,1113,Precalculus,F2F,0,Quiz6,51,45,-6
2158,21D10,2016,Spring,1,1113,Precalculus,F2F,0,Test3,51,45,-6
2159,21D9,2016,Spring,1,192,CalculusII,F2F,1,Quiz4,50,45,-5
2260,41A30,2016,Spring,1,192,CalculusII,F2F,1,Test1,50,45,-5
2261,41A32,2016,Spring,1,2204,,F2F,0,TEST I,42,45,3
2297,41A31,2016,Spring,1,2204,,F2F,0,Test1,40,45,5
1353,11A22,2016,Spring,1,192,,F2F,0,Quiz 2,90,44,-46
1930,21B29,2016,Spring,1,1113,Precalculus,F2F,0,Quiz7,76,44,-32
2091,21D4,2016,Spring,1,192,,F2F,0,MIDTERM I,70,44,-26
2151,21D17,2016,Spring,1,192,,F2F,1,FINAL,65,44,-21
2355,31B16,2016,Spring,1,111,,F2F,1,exam3,60,44,-16
1986,21C19,2016,Spring,1,192,,F2F,0,Quiz1,60,44,-16
1987,21C23,2016,Spring,1,192,,F2F,0,Final,55,44,-11
1988,21C5,2016,Spring,1,111,,F2F,1,exam1,95,43,-52
2064,21C3,2016,Spring,1,191,,F2F,1,exam3,93,43,-50
2081,21D6,2016,Spring,1,1111,College Algebra,F2F,0,Quiz6,80,43,-37
2082,21D5,2016,Spring,1,1111,College Algebra,F2F,0,Quiz7,80,43,-37
2083,21D4,2016,Spring,1,1111,College Algebra,F2F,0,Test3,80,43,-37
2142,21D7,2016,Spring,1,1113,Precalculus,F2F,0,Quiz7,59,43,-16
2143,21D14,2016,Spring,1,111,,F2F,1,exam1,50,43,-7
2255,41A27,2016,Spring,1,2470,,F2F,1,test4,45,43,-2
2256,41A16,2016,Spring,1,192,CalculusII,F2F,0,Test1,61,42,-19
2257,41A16,2016,Spring,1,1111,College Algebra,F2F,0,Quiz8,41,42,1
2397,31B24,2016,Spring,1,1111,College Algebra,F2F,0,Final,41,42,1
2140,21D4,2016,Spring,1,192,,F2F,1,MIDTERM I,70,41,-29
1733,21B19,2016,Spring,1,1113,Precalculus,F2F,0,Final,66,41,-25
1921,21C6,2016,Spring,1,2204,,F2F,1,test3,55,41,-14
2028,21B15,2016,Spring,1,111,,F2F,0,exam2,51,41,-10
2073,21D2,2016,Spring,1,2470,,F2F,0,test4,34,41,7
2074,21D14,2016,Spring,1,192,CalculusII,F2F,0,Quiz8,100,40,-60
2075,21D12,2016,Spring,1,192,,F2F,0,quiz1,100,40,-60
2137,21D6,2016,Spring,1,192,,F2F,1,quiz1,100,40,-60
2138,21D8,2016,Spring,1,2204,,F2F,0,quiz6,100,40,-60
1657,21C20,2016,Spring,1,192,,F2F,0,Quiz 2,90,40,-50
1920,21C16,2016,Spring,1,192,,F2F,0,quiz1,90,40,-50
2134,21D16,2016,Spring,1,320,,F2F,0,quiz2,90,40,-50
2274,41A23,2016,Spring,1,320,,F2F,0,quiz3,90,40,-50
1976,21B14,2016,Spring,1,320,,F2F,1,quiz3,90,40,-50
1977,21B22,2016,Spring,1,2204,,F2F,1,quiz6,90,40,-50
2068,21B12,2016,Spring,1,192,,F2F,0,quiz1,85,40,-45
2069,21D6,2016,Spring,1,192,CalculusII,F2F,0,Quiz4,80,40,-40
2130,21D11,2016,Spring,1,192,,F2F,0,Quiz 2,80,40,-40
2131,21D7,2016,Spring,1,320,,F2F,1,quiz3,80,40,-40
2250,41A16,2016,Spring,1,320,,F2F,0,quiz4,80,40,-40
2251,41A30,2016,Spring,1,192,CalculusII,F2F,1,Quiz5,70,40,-30
2380,31A17,2016,Spring,1,192,,F2F,1,quiz1,70,40,-30
2553,11C10,2016,Spring,1,320,,F2F,1,quiz2,70,40,-30
1808,21B27,2016,Spring,1,320,,F2F,1,quiz3,70,40,-30
1408,11A15,2016,Spring,1,1111,College Algebra,F2F,0,Quiz3,70,40,-30
1338,11B5,2016,Spring,1,1111,College Algebra,F2F,0,Quiz6,70,40,-30
1429,11A24,2016,Spring,1,1111,College Algebra,F2F,0,Quiz7,70,40,-30
2462,31A18,2016,Spring,1,1111,College Algebra,F2F,0,Test3,70,40,-30
1375,11B18,2016,Spring,1,2204,,F2F,0,test1,70,40,-30
1462,11A2,2016,Spring,1,2204,,F2F,1,test1,70,40,-30
1330,11B18,2016,Spring,1,1113,Precalculus,F2F,1,Final,64,40,-24
1550,21C11,2016,Spring,1,192,CalculusII,F2F,0,Quiz3,60,40,-20
1773,21B16,2016,Spring,1,192,,F2F,0,quiz1,60,40,-20
1731,21B26,2016,Spring,1,320,,F2F,1,quiz2,60,40,-20
2560,11C14,2016,Spring,1,320,,F2F,0,quiz3,60,40,-20
1582,21B19,2016,Spring,1,192,CalculusII,F2F,1,Quiz5,50,40,-10
1621,21C1,2016,Spring,1,192,,F2F,1,quiz1,50,40,-10
1728,21C2,2016,Spring,1,320,,F2F,0,quiz3,50,40,-10
1341,11A18,2016,Spring,1,320,,F2F,0,quiz3,50,40,-10
2554,11C1,2016,Spring,1,1120,,F2F,1,quiz5,50,40,-10
1473,21A7,2016,Spring,1,2204,,F2F,1,test1,50,40,-10
1833,21B21,2016,Spring,1,192,CalculusII,F2F,1,Quiz1,40,40,0
1689,21C4,2016,Spring,1,192,,F2F,1,quiz1,40,40,0
2418,31A13,2016,Spring,1,1113,Precalculus,F2F,0,Final,77,39,-38
2421,31B15,2016,Spring,1,111,,F2F,1,exam2 ,75,39,-36
1929,21B23,2016,Spring,1,192,CalculusII,F2F,1,Test1,75,39,-36
1772,21C19,2016,Spring,1,192,,F2F,1,Midterm II,70,39,-31
1656,21C15,2016,Spring,1,192,CalculusII,F2F,0,Test1,64,39,-25
1469,11A23,2016,Spring,1,192,,F2F,1,FINAL,90,38,-52
2043,21B29,2016,Spring,1,3650,Linear Algebra,F2F,1,Quiz2,80,38,-42
1654,21B2,2016,Spring,1,3650,Linear Algebra,F2F,1,Quiz5,80,38,-42
1363,11A11,2016,Spring,1,3650,Linear Algebra,F2F,1,Test2,80,38,-42
1504,21A6,2016,Spring,1,1111,College Algebra,F2F,0,Quiz8,75,37,-38
1374,11B17,2016,Spring,1,1111,College Algebra,F2F,0,Final,75,37,-38
2558,11C26,2016,Spring,1,1111,College Algebra,F2F,0,Test1,70,37,-33
1771,21C24,2016,Spring,1,1113,Precalculus,F2F,1,Quiz6,55,37,-18
2485,31A08,2016,Spring,1,1113,Precalculus,F2F,1,Test3,55,37,-18
1398,11B3,2016,Spring,1,192,,F2F,0,Midterm II,75,36,-39
2552,11C2,2016,Spring,1,2470,,F2F,1,test4,54,36,-18
1999,21C19,2016,Spring,1,111,,F2F,1,exam1,84,35,-49
2000,21C22,2016,Spring,1,1113,Precalculus,F2F,1,Final,76,35,-41
2327,31B06,2016,Spring,1,1111,College Algebra,F2F,1,Quiz6,47,35,-12
1928,21B24,2016,Spring,1,1111,College Algebra,F2F,1,Quiz7,47,35,-12
1994,21C10,2016,Spring,1,1111,College Algebra,F2F,1,Test3,47,35,-12
2090,21D13,2016,Spring,1,192,,F2F,1,FINAL,70,34,-36
2149,21D10,2016,Spring,1,192,CalculusII,F2F,1,Test1,45,34,-11
2150,21D17,2016,Spring,1,192,,F2F,1,final,75,33,-42
2354,31A12,2016,Spring,1,1111,College Algebra,F2F,0,Quiz1,70,33,-37
1993,21C8,2016,Spring,1,1111,College Algebra,F2F,0,Quiz2,70,33,-37
1925,21C6,2016,Spring,1,1111,College Algebra,F2F,0,Quiz4,70,33,-37
2141,21D1,2016,Spring,1,1111,College Algebra,F2F,0,Quiz5,70,33,-37
2192,21D17,2016,Spring,1,1111,College Algebra,F2F,0,Test2,70,33,-37
1983,21B22,2016,Spring,1,192,,F2F,0,Quiz 2,50,33,-17
2072,21D12,2016,Spring,1,2470,,F2F,1,test4,44,33,-11
2183,21D17,2016,Spring,1,192,,F2F,1,Final,75,32,-43
2427,31B08,2016,Spring,1,192,,F2F,1,Final,33,32,-1
2428,31A05,2016,Spring,1,3650,Linear Algebra,F2F,1,Quiz2,60,31,-29
1980,21B19,2016,Spring,1,3650,Linear Algebra,F2F,1,Quiz5,60,31,-29
2071,21D3,2016,Spring,1,3650,Linear Algebra,F2F,1,Test2,60,31,-29
2182,21D7,2016,Spring,1,192,CalculusII,F2F,1,Quiz8,100,30,-70
1975,21B1,2016,Spring,1,320,,F2F,1,quiz2,100,30,-70
2129,21D13,2016,Spring,1,320,,F2F,1,quiz2,100,30,-70
2180,21D17,2016,Spring,1,320,,F2F,1,quiz3,100,30,-70
2272,41A13,2016,Spring,1,1120,,F2F,0,quiz5,100,30,-70
2423,31B03,2016,Spring,1,2204,,F2F,1,quiz6,100,30,-70
1973,21B1,2016,Spring,1,320,,F2F,1,quiz2,90,30,-60
1446,11B10,2016,Spring,1,2204,,F2F,1,quiz6,90,30,-60
1856,21B1,2016,Spring,1,192,CalculusII,F2F,1,Quiz2,80,30,-50
1677,21C4,2016,Spring,1,192,CalculusII,F2F,0,Quiz3,80,30,-50
1836,21C17,2016,Spring,1,192,CalculusII,F2F,1,Quiz4,80,30,-50
2581,11C11,2016,Spring,1,192,,F2F,1,quiz1,80,30,-50
1339,11A12,2016,Spring,1,2204,,F2F,1,quiz6,80,30,-50
1659,21C22,2016,Spring,1,2204,,F2F,1,quiz6,75,30,-45
1556,21B9,2016,Spring,1,192,CalculusII,F2F,1,Quiz3,70,30,-40
1919,21C7,2016,Spring,1,192,CalculusII,F2F,0,Quiz7,70,30,-40
2557,11C24,2016,Spring,1,192,CalculusII,F2F,1,Quiz8,70,30,-40
1667,21B17,2016,Spring,1,192,CalculusII,F2F,1,Quiz8,70,30,-40
1726,21C23,2016,Spring,1,2204,,F2F,1,quiz6,70,30,-40
2100,21D4,2016,Spring,1,2204,,F2F,0,quiz8,70,30,-40
2101,21D15,2016,Spring,1,192,CalculusII,F2F,1,Quiz2,60,30,-30
2155,21D1,2016,Spring,1,320,,F2F,1,quiz2,60,30,-30
2296,41A26,2016,Spring,1,320,,F2F,1,quiz3,60,30,-30
2362,31B01,2016,Spring,1,2204,,F2F,1,quiz6,60,30,-30
2089,21D6,2016,Spring,1,192,CalculusII,F2F,0,Quiz4,50,30,-20
2353,31B25,2016,Spring,1,192,CalculusII,F2F,0,Quiz5,50,30,-20
1985,21C12,2016,Spring,1,192,CalculusII,F2F,1,Quiz5,50,30,-20
2347,31A17,2016,Spring,1,320,,F2F,1,quiz3,50,30,-20
2345,31A16,2016,Spring,1,2204,,F2F,1,quiz6,50,30,-20
2341,31B04,2016,Spring,1,2204,,F2F,1,quiz6,50,30,-20
2403,31A09,2016,Spring,1,320,,F2F,1,quiz3,40,30,-10
2070,21D9,2016,Spring,1,192,CalculusII,F2F,1,Test1,38,30,-8
2133,21D13,2016,Spring,1,192,,F2F,0,Midterm I,70,28,-42
2338,31B05,2016,Spring,1,1111,College Algebra,F2F,1,Quiz1,60,27,-33
2128,21D4,2016,Spring,1,1111,College Algebra,F2F,1,Quiz2,60,27,-33
2331,31B05,2016,Spring,1,1111,College Algebra,F2F,1,Quiz4,60,27,-33
2332,31B21,2016,Spring,1,1111,College Algebra,F2F,1,Quiz5,60,27,-33
2179,21D16,2016,Spring,1,1111,College Algebra,F2F,1,Test2,60,27,-33
1770,21C12,2016,Spring,1,192,,F2F,0,FINAL,80,24,-56
1671,21C15,2016,Spring,1,192,,F2F,1,FINAL,70,24,-46
1658,21B27,2016,Spring,1,192,,F2F,0,Midterm I,75,23,-52
1776,21C13,2016,Spring,1,192,,F2F,1,final,65,23,-42
1548,21B18,2016,Spring,1,1113,Precalculus,F2F,1,Quiz8,81,22,-59
2559,11C24,2016,Spring,1,2470,,F2F,0,test4,54,22,-32
1653,21C5,2016,Spring,1,192,,F2F,1,Final,50,22,-28
1812,21C22,2016,Spring,1,192,,F2F,0,Midterm I,70,21,-49
1730,21B2,2016,Spring,1,192,,F2F,0,Final,63,21,-42
2099,21D9,2016,Spring,1,320,,F2F,0,quiz2,100,20,-80
1670,21B20,2016,Spring,1,192,,F2F,0,Final,80,20,-60
2346,31A12,2016,Spring,1,2204,,F2F,1,quiz6,80,20,-60
2278,41A33,2016,Spring,1,1120,,F2F,1,quiz5,70,20,-50
2027,21B12,2016,Spring,1,192,,F2F,0,quiz1,60,20,-40
2337,31B14,2016,Spring,1,2204,,F2F,0,quiz6,60,20,-40
1974,21B26,2016,Spring,1,192,,F2F,0,quiz1,50,20,-30
2198,41A10,2016,Spring,1,1101,,F2F,1,quiz4,50,20,-30
2330,31B22,2016,Spring,1,2204,,F2F,1,quiz6,50,20,-30
1881,21B25,2016,Spring,1,192,,F2F,0,Midterm III,70,18,-52
2417,31B11,2016,Spring,1,2204,,F2F,1,TEST I,42,18,-24
